fecha_evento,hora,tipo_de_evento,coordenada_x,coordenada_y,colonia,alcaldia,tipo_de_interseccion,tipo_de_vehiculo_1,tipo_de_vehiculo_2,tipo_de_vehiculo_3,tipo_de_vehiculo_4,marca_de_vehiculo_1,marca_de_vehiculo_2,marca_de_vehiculo_3,marca_de_vehiculo_4,unidad_medica_de_apoyo,prioridad,color_vehiculo_1,color_vehiculo_2,color_vehiculo_3
2020-10-27T00:00:00,22:17:00,DERRAPADO,19.25929,-99.123879,STA CRUZ XOCHITEPEC,XOCHIMILCO,CRUZ,MOTOCICLETA,AUTOBUS DE PASAJEROS,NA,NA,PULSAR,SD,NA,NA,CCO/PC,ALTA,AMARILLO,MORADO,NA
2020-10-27T00:00:00,22:36:00,DERRAPADO,19.224918,-99.054695,SAN GREGORIO ATLAPULCO,MILPA ALTA,RECTA,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-10-27T00:00:00,23:20:00,DERRAPADO,19.42558,-99.19026,BOSQUE DE CHAPULTEPEC 1A SECC,MIGUEL HIDALGO,T,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,CAD EMERGENCY,BAJA,NEGRO,NA,NA
2020-10-28T00:00:00,12:50:00,ATROPELLADO,19.35191,-99.17755,BA DE STA CATARINA,ALVARO OBREGON,RAMAS MULTIPLES,SD,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-10-28T00:00:00,14:06:00,ATROPELLADO,19.33992,-99.19255,LORETO,ALVARO OBREGON,T,CAMIONETA,NA,NA,NA,KIA,NA,NA,NA,PC,MEDIA,GRIS,NA,NA
2020-10-28T00:00:00,16:44:00,ATROPELLADO,19.48803,-99.10952,MARTIN CARRERA,GUSTAVO A MADERO,CRUZ,SD,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,MEDIA,SD,NA,NA
2020-10-28T00:00:00,12:03:00,CAIDA DE CICLISTA,19.30319,-99.07579,BA SAN ANTONIO,IZTAPALAPA,T,BICICLETA,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-10-28T00:00:00,18:56:00,CAIDA DE CICLISTA,19.458701,-99.157037,ATLAMPA,CUAUHTEMOC,CRUZ,BICICLETA,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,BAJA,SD,NA,NA
2020-10-28T00:00:00,05:19:00,CHOQUE,19.42074,-99.05793,PANTITLAN,IZTACALCO,T,AUTOMOVIL,SD,NA,NA,SD,SD,NA,NA,SD,MEDIA,SD,SD,NA
2020-10-28T00:00:00,07:21:00,CHOQUE,19.20298,-99.03663,BA AMPL STA MARTHA,MILPA ALTA,Y,MOTOCICLETA,MICROBUS,NA,NA,SD,SD,NA,NA,SD,MEDIA,NEGRO,AMARILLO,NA
2020-10-28T00:00:00,07:59:00,CHOQUE,19.241917,-99.238907,LOMAS DE TEPEMECATL,TLALPAN,T,CAMION DE CARGA,OBJETO FIJO,NA,NA,RAM,NA,NA,NA,ERUM,MEDIA,BLANCO,SD,NA
2020-10-28T00:00:00,08:01:00,CHOQUE,19.311276,-99.123961,LAS CAMPANAS,COYOACAN,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,NA,NA,NA,SD,BAJA,SD,SD,NA
2020-10-28T00:00:00,13:56:00,CHOQUE,19.40805,-99.16015,ROMA SUR,CUAUHTEMOC,T,TAXI,OBJETO FIJO,NA,NA,TSURU,NA,NA,NA,SD,MEDIA,BLANCO/ROSA,SD,NA
2020-10-28T00:00:00,16:26:00,CHOQUE,19.34516,-99.20224,SAN ANGEL,ALVARO OBREGON,RECTA,AUTOMOVIL,OBJETO FIJO,NA,NA,VENTO,NA,NA,NA,CRUZ ROJA,BAJA,ROJO,SD,NA
2020-10-28T00:00:00,18:43:00,CHOQUE,19.41553,-99.16532,ROMA NTE,CUAUHTEMOC,RAMAS MULTIPLES,BICICLETA,AUTOMOVIL,NA,NA,SD,TSURU,NA,NA,SD,BAJA,SD,AZUL,NA
2020-10-28T00:00:00,09:11:00,DERRAPADO,19.43614,-99.12117,MORELOS,VENUSTIANO CARRANZA,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,ERUM,BAJA,SD,NA,NA
2020-10-28T00:00:00,16:52:00,DERRAPADO,19.38602,-99.161107,NARVARTE PTE,BENITO JUAREZ,RAMAS MULTIPLES,MOTOCICLETA,NA,NA,NA,YAMAHA,NA,NA,NA,SWAN,MEDIA,SD,NA,NA
2020-10-28T00:00:00,19:18:00,DERRAPADO,19.35057,-99.18615,FLORIDA,ALVARO OBREGON,T,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,SD,BAJA,SD,NA,NA
2020-10-28T00:00:00,23:54:00,VOLCADURA,19.22658,-98.98684,JARDINES DEL LLANO,TLAHUAC,T,AUTOMOVIL,NA,NA,NA,CHEVY,NA,NA,NA,PC,BAJA,AZUL,NA,NA
2020-10-29T00:00:00,13:21:00,ATROPELLADO,19.42661,-99.14202,CENTRO,CUAUHTEMOC,CRUZ,SD,NA,NA,NA,SD,NA,NA,NA,EUROMEX,MEDIA,SD,NA,NA
2020-10-29T00:00:00,17:45:00,ATROPELLADO,19.4228,-99.12613,CENTRO,CUAUHTEMOC,CRUZ,AUTOBUS DE PASAJEROS,NA,NA,NA,SD,NA,NA,NA,ERUM,MEDIA,VERDE,NA,NA
2020-10-29T00:00:00,18:51:00,ATROPELLADO,19.441426,-99.12178,CENTRO,CUAUHTEMOC,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,ERUM,MEDIA,SD,NA,NA
2020-10-29T00:00:00,18:57:00,ATROPELLADO,19.46546,-99.16985,NUEVA STA MA,AZCAPOTZALCO,CRUZ,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,MEDIA,SD,NA,NA
2020-10-29T00:00:00,21:19:00,ATROPELLADO,19.29946,-99.14511,SAN LORENZO HUIPULCO,TLALPAN,RECTA,CAMIONETA,NA,NA,NA,HUMMER,NA,NA,NA,ERUM,MEDIA,ARENA,NA,NA
2020-10-29T00:00:00,12:18:00,CAIDA DE CICLISTA,19.47579,-99.07906,CASAS ALEMAN,GUSTAVO A MADERO,T,BICICLETA,NA,NA,NA,SD,NA,NA,NA,TRITON,BAJA,SD,NA,NA
2020-10-29T00:00:00,12:32:00,CAIDA DE CICLISTA,19.34358,-99.17138,FRACC MANUEL ROMERO DE TERREROS,COYOACAN,CRUZ,BICICLETA,NA,NA,NA,SD,NA,NA,NA,ERUM,BAJA,SD,NA,NA
2020-10-29T00:00:00,13:31:00,CAIDA DE CICLISTA,19.40965,-99.08743,IGNACIO ZARAGOZA,VENUSTIANO CARRANZA,CRUZ,BICICLETA,NA,NA,NA,SD,NA,NA,NA,ERUM,BAJA,SD,NA,NA
2020-10-29T00:00:00,23:54:00,CAIDA DE CICLISTA,19.25545,-99.1051,SAN PEDRO,XOCHIMILCO,RAMAS MULTIPLES,BICICLETA,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-10-29T00:00:00,08:08:00,CHOQUE,19.448871,-99.110521,MICHOACANA,VENUSTIANO CARRANZA,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,YAMAHA,NA,NA,NA,DESMA,BAJA,NEGRO,AZUL,NA
2020-10-29T00:00:00,08:48:00,CHOQUE,19.41605,-99.09047,VALENTIN GOMEZ FARIAS,VENUSTIANO CARRANZA,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,NA,NA,NA,ERUM,BAJA,AZUL,NEGRO,NA
2020-10-29T00:00:00,11:48:00,CHOQUE,19.401873,-99.169846,HIPODROMO,CUAUHTEMOC,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,TIIDA,NA,NA,URGENCIAS BASICAS,BAJA,NEGRO,GRIS,NA
2020-10-29T00:00:00,14:51:00,CHOQUE,19.47954,-99.21803,AMPL SAN PEDRO XALPA,AZCAPOTZALCO,CRUZ,AUTOMOVIL,CAMIONETA,NA,NA,CHEVY,SD,NA,NA,PC,BAJA,BLANCO,BLANCO,NA
2020-10-29T00:00:00,18:14:00,CHOQUE,19.36812,-99.22106,COLINAS DEL SUR,ALVARO OBREGON,Y,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,BEAT COLOR,NA,NA,CRUZ ROJA,BAJA,NEGRO/ROJO,BLANCO,NA
2020-10-29T00:00:00,19:29:00,CHOQUE,19.41056,-99.1671,HIPODROMO,CUAUHTEMOC,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,VERSA,NA,NA,EMERGENCIAS BASICAS,BAJA,SD,GRIS,NA
2020-10-29T00:00:00,21:42:00,CHOQUE,19.340944,-99.13486,CAMPESTRE CHURUBUSCO,COYOACAN,CRUZ,MICROBUS,TROLEBUS,CAMIONETA,NA,SD,SD,VOYAGER,NA,URGENCIAS BASICAS,BAJA,SD,SD,BLANCO
2020-10-29T00:00:00,23:57:00,CHOQUE,19.4168,-99.0978,IGNACIO ZARAGOZA,VENUSTIANO CARRANZA,RECTA,MOTOCICLETA,BICICLETA,NA,NA,HARLEY DAVIDSON,SD,NA,NA,ERUM,BAJA,SD,SD,NA
2020-10-29T00:00:00,10:20:00,DERRAPADO,19.46541,-99.06831,BOSQUE DE SAN JUAN DE ARAGON,GUSTAVO A MADERO,RECTA,MOTOCICLETA,NA,NA,NA,YAMAHA,NA,NA,NA,SOPORTE VITAL,BAJA,NEGRO,NA,NA
2020-10-29T00:00:00,15:53:00,DERRAPADO,19.34544,-98.983328,SAN MIGUEL TEOTONGO SECC GUADALUPE,IZTAPALAPA,T,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-10-29T00:00:00,19:56:00,DERRAPADO,19.36868,-99.17745,ACTIPAN,BENITO JUAREZ,CRUZ,MOTOCICLETA,NA,NA,NA,YAMAHA,NA,NA,NA,LINEA DE EMERGENCIAS,BAJA,SD,NA,NA
2020-10-30T00:00:00,10:46:00,ATROPELLADO,19.38914,-99.09341,AMPL GABRIEL RAMOS MILLAN,IZTACALCO,T,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,ASIS MEDIC,BAJA,SD,NA,NA
2020-10-30T00:00:00,17:03:00,ATROPELLADO,19.45134,-99.18266,POPOTLA,MIGUEL HIDALGO,T,AUTOMOVIL,NA,NA,NA,SUZUKI,NA,NA,NA,CRUZ ROJA,BAJA,SD,NA,NA
2020-10-30T00:00:00,19:05:00,ATROPELLADO,19.41673,-99.08554,FEDERAL,VENUSTIANO CARRANZA,T,AUTOMOVIL,NA,NA,NA,AVEO,NA,NA,NA,ERUM,BAJA,ROJO,NA,NA
2020-10-30T00:00:00,19:19:00,ATROPELLADO,19.37961,-99.15931,DEL VALLE CENTRO,BENITO JUAREZ,Y,MONOPATIN,TAXI,NA,NA,SD,TSURU,NA,NA,LINEA DE EMERGENCIA,BAJA,SD,BLANCO/ROSA,NA
2020-10-30T00:00:00,20:35:00,ATROPELLADO,19.47155,-99.16556,U H CUITLAHUAC,AZCAPOTZALCO,T,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,BAJA,SD,NA,NA
2020-10-30T00:00:00,07:20:00,CHOQUE,19.39445,-99.18001,NAPOLES,BENITO JUAREZ,T,BICICLETA,AUTOMOVIL,NA,NA,SD,SD,NA,NA,PC,BAJA,SD,SD,NA
2020-10-30T00:00:00,10:38:00,CHOQUE,19.44836,-99.13538,U H NONOALCO TLATELOLCO,CUAUHTEMOC,GLORIETA,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,SD,NA,NA,HIDRALER,BAJA,SD,SD,NA
2020-10-30T00:00:00,13:09:00,CHOQUE,19.4123,-99.1281,PAULINO NAVARRO,CUAUHTEMOC,T,MOTOCICLETA,AUTOMOVIL,NA,NA,YAMAHA,TRAX,NA,NA,ERUM,BAJA,SD,SD,NA
2020-10-30T00:00:00,14:42:00,CHOQUE,19.34173,-99.1544,PUEBLO DE LOS REYES,COYOACAN,T,BICICLETA,AUTOMOVIL,NA,NA,SD,PEUGEOT,NA,NA,PARTICULAR,BAJA,SD,BLANCO,NA
2020-10-30T00:00:00,22:25:00,CHOQUE,19.39993,-99.13717,ALAMOS,BENITO JUAREZ,T,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,TOYOTA,NA,NA,ERUM,BAJA,NEGRO,BLANCO,NA
2020-10-30T00:00:00,03:44:00,DERRAPADO,19.36445,-99.06771,LEYES DE REFORMA 1A SECC,IZTAPALAPA,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,MEDICAL HELP,BAJA,SD,NA,NA
2020-10-30T00:00:00,10:40:00,DERRAPADO,19.3029,-99.1859,FRACC INSURGENTES CUICUILCO,COYOACAN,GAZA,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,DESMA,MEDIA,SD,NA,NA
2020-10-30T00:00:00,20:29:00,DERRAPADO,19.37715,-99.14068,DEL LAGO,BENITO JUAREZ,DESNIVEL,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,LIEA,BAJA,NEGRO,NA,NA
2020-10-30T00:00:00,22:46:00,DERRAPADO,19.39804,-99.1079,GRANJAS MEXICO,IZTACALCO,T,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,SD,BAJA,AZUL,NA,NA
2020-10-30T00:00:00,04:02:00,VOLCADURA,19.50592,-99.12982,JUAN DE DIOS BATIZ,GUSTAVO A MADERO,CRUZ,AUTOMOVIL,NA,NA,NA,MARCH,NA,NA,NA,SD,BAJA,GRIS,NA,NA
2020-10-31T00:00:00,07:35:00,ATROPELLADO,19.44691,-99.12019,MORELOS,VENUSTIANO CARRANZA,CRUZ,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,ERUM,BAJA,SD,NA,NA
2020-10-31T00:00:00,09:40:00,ATROPELLADO,19.29953,-99.04166,STA ANA CENTRO,TLAHUAC,CRUZ,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,BLANCO,NA,NA
2020-10-31T00:00:00,10:20:00,ATROPELLADO,19.37468,-99.26061,ZEDEC STA FE,CUAJIMALPA,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-10-31T00:00:00,17:37:00,CAIDA DE PASAJERO,19.29708,-99.23358,PUEBLO SAN NICOLAS TOTOLAPAN,MAGDALENA CONTRERAS,CRUZ,AUTOBUS DE PASAJEROS,NA,NA,NA,SD,NA,NA,NA,SD,MEDIA,SD,NA,NA
2020-10-31T00:00:00,04:33:00,CHOQUE,19.3208,-99.1138,U H PILOTO CULHUACAN,COYOACAN,T,AUTOMOVIL,OBJETO FIJO,NA,NA,BORA,NA,NA,NA,ERUM,BAJA,AZUL,SD,NA
2020-10-31T00:00:00,11:34:00,CHOQUE,19.44923,-99.11719,JANITZIO,VENUSTIANO CARRANZA,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,CARABELA,ARCADIA,NA,NA,URGENCIAS BASICAS,MEDIA,SD,SD,NA
2020-10-31T00:00:00,11:36:00,CHOQUE,19.35866,-99.13115,PRADO CHURUBUSCO,IZTAPALAPA,CRUZ,AUTOMOVIL,AUTOMOVIL,NA,NA,SD,SD,NA,NA,ERUM,BAJA,SD,SD,NA
2020-10-31T00:00:00,12:00:00,CHOQUE,19.34631,-99.1449,PARQUE SAN ANDRES,COYOACAN,T,MOTOCICLETA,TAXI,NA,NA,SD,SD,NA,NA,ERUM,BAJA,NEGRO,BLANCO/ROSA,NA
2020-10-31T00:00:00,14:58:00,CHOQUE,19.45441,-99.18731,TACUBA,MIGUEL HIDALGO,T,MOTOCICLETA,AUTOMOVIL,NA,NA,SUZUKI,SD,NA,NA,SD,BAJA,GRIS/VERDE,BLANCO,NA
2020-10-31T00:00:00,15:24:00,CHOQUE,19.36206,-99.02617,Z U E STA MA AZTAHUACAN,IZTAPALAPA,T,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,VENTO,NA,NA,PC,BAJA,GRIS/NEGRO,GRIS,NA
2020-10-31T00:00:00,15:45:00,CHOQUE,19.36641,-99.00293,ERMITA ZARAGOZA,IZTAPALAPA,T,MOTOCICLETA,OBJETO FIJO,NA,NA,SD,NA,NA,NA,SD,BAJA,SD,SD,NA
2020-10-31T00:00:00,16:15:00,CHOQUE,19.49915,-99.17203,INDUSTRIAL VALLEJO,AZCAPOTZALCO,T,BICICLETA,MOTOCICLETA,NA,NA,SD,ITALIKA,NA,NA,CRUZ ROJA,MEDIA,NARANJA,NEGRO,NA
2020-10-31T00:00:00,18:25:00,CHOQUE,19.42461,-99.17135,CUAUHTEMOC,CUAUHTEMOC,CRUZ,METROBUS,MOTOCICLETA,NA,NA,SD,SD,NA,NA,ERUM,BAJA,ROJO,SD,NA
2020-10-31T00:00:00,22:31:00,CHOQUE,19.36457,-99.0829,U H GAMMA GAVILAN,IZTAPALAPA,CRUZ,AUTOMOVIL,AUTOMOVIL,NA,NA,AVEO,VENTO,NA,NA,PC,BAJA,BLANCO,SD,NA
2020-10-31T00:00:00,07:20:00,DERRAPADO,19.42113,-99.08267,4 ARBOLES,VENUSTIANO CARRANZA,T,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,ERUM,MEDIA,ROJO/NEGRO,NA,NA
2020-10-31T00:00:00,08:05:00,DERRAPADO,19.57323,-99.13164,AMPL MALACATES,GUSTAVO A MADERO,Y,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-10-31T00:00:00,13:21:00,DERRAPADO,19.36214,-99.15689,GRAL PEDRO MA ANAYA,BENITO JUAREZ,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-10-31T00:00:00,21:31:00,DERRAPADO,19.463022,-99.144302,SAN SIMON TOLNAHUAC,CUAUHTEMOC,Y,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,BAJA,SD,NA,NA
2020-10-31T00:00:00,01:23:00,VOLCADURA,19.44004,-99.09648,ROMERO RUBIO,VENUSTIANO CARRANZA,T,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,SD,MEDIA,SD,NA,NA
2020-10-31T00:00:00,23:36:00,VOLCADURA,19.40563,-99.11971,MAGDALENA MIXHUCA,VENUSTIANO CARRANZA,T,AUTOMOVIL,NA,NA,NA,HONDA,NA,NA,NA,SD,BAJA,BLANCO,NA,NA
2020-11-01T00:00:00,08:02:00,ATROPELLADO,19.35952,-99.23931,U H POPULAR TEPEACA,ALVARO OBREGON,CRUZ,MOTOCICLETA,NA,NA,NA,YAMAHA,NA,NA,NA,PC,BAJA,BLANCO,NA,NA
2020-11-01T00:00:00,17:15:00,ATROPELLADO,19.347492,-98.989945,SAN MIGUEL TEOTONGO SECC LAS TORRES,IZTAPALAPA,CRUZ,SD,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-11-01T00:00:00,19:23:00,ATROPELLADO,19.299512,-99.083209,VALLE DE SAN LORENZO,IZTAPALAPA,CRUZ,TAXI,NA,NA,NA,SD,NA,NA,NA,SD,BAJA,SD,NA,NA
2020-11-01T00:00:00,01:05:00,CHOQUE,19.23934,-99.160416,LA PALMA,TLALPAN,T,AUTOMOVIL,CAMIONETA,NA,NA,TSURU,NA,NA,NA,MEDICAL LIFE,MEDIA,SD,SD,NA
2020-11-01T00:00:00,01:55:00,CHOQUE,19.4604,-99.06543,SAN JUAN DE ARAGON 4TA Y 5TA SECC,GUSTAVO A MADERO,T,CAMIONETA,OBJETO FIJO,NA,NA,JEEP,NA,NA,NA,SUAP,BAJA,BLANCO,NA,NA
2020-11-01T00:00:00,03:15:00,CHOQUE,19.45919,-99.19546,TORREBLANCA,MIGUEL HIDALGO,T,AUTOMOVIL,NA,NA,NA,CHEVY,NA,NA,NA,CRUZ ROJA,MEDIA,GRIS,NA,NA
2020-11-01T00:00:00,04:33:00,CHOQUE,19.47356,-99.15794,AGUILERA,AZCAPOTZALCO,CRUZ,AUTOMOVIL,OBJETO FIJO,NA,NA,AVEO,NA,NA,NA,CRUZ ROJA,BAJA,BLANCO,NA,NA
2020-11-01T00:00:00,06:08:00,CHOQUE,19.36134,-99.04045,U H STA CRUZ MEYEHUALCO,IZTAPALAPA,CRUZ,AUTOMOVIL,AUTOMOVIL,NA,NA,VENTO,ATOS,NA,NA,PC,BAJA,SD,ROJO,NA
2020-11-01T00:00:00,08:50:00,CHOQUE,19.44374,-99.18414,GRANADA,MIGUEL HIDALGO,CRUZ,AUTOMOVIL,TAXI,NA,NA,SD,AVEO,NA,NA,CRUZ ROJA,BAJA,BLANCO/VERDE,BLANCO/ROSA,NA
2020-11-01T00:00:00,09:20:00,CHOQUE,19.32977,-99.13103,AVANTE,COYOACAN,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,MAZDA,NA,NA,PARTICULAR,BAJA,SD,BLANCO,NA
2020-11-01T00:00:00,09:44:00,CHOQUE,19.342262,-99.049432,LAS PEAS,IZTAPALAPA,CRUZ,AUTOMOVIL,AUTOMOVIL,NA,NA,FIESTA,AVEO,NA,NA,PC,BAJA,GRIS,SD,NA
2020-11-01T00:00:00,09:52:00,CHOQUE,19.46819,-99.12499,VALLEJO,GUSTAVO A MADERO,CRUZ,TAXI,AUTOMOVIL,NA,NA,TIIDA,PEUGEOT,NA,NA,CRUZ ROJA,BAJA,BLANCO/ROSA,ROJO,NA
2020-11-01T00:00:00,10:27:00,CHOQUE,19.39182,-99.1385,ALAMOS,BENITO JUAREZ,RECTA,MOTOCICLETA,AUTOMOVIL,NA,NA,HARLEY DAVIDSON,AVEO,NA,NA,BENGALA,BAJA,NEGRO,ROJO,NA
2020-11-01T00:00:00,10:37:00,CHOQUE,19.36072,-99.14751,PORTALES SUR,BENITO JUAREZ,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,SENTRA,NA,NA,SIPROR,BAJA,SD,NEGRO,NA
2020-11-01T00:00:00,12:09:00,CHOQUE,19.33895,-99.12771,PASEOS DE TAXQUEA,COYOACAN,CRUZ,AUTOMOVIL,TAXI,CAMIONETA,NA,MAZDA,TSURU,FORD,NA,ERUM,BAJA,GRIS,BLANCO/ROSA,SD
2020-11-01T00:00:00,15:48:00,CHOQUE,19.38143,-99.11064,IZTACALCO INFONAVIT,IZTAPALAPA,T,MICROBUS,TAXI,NA,NA,SD,NA,NA,NA,MOVIL,BAJA,SD,BLANCO/ROSA,NA
2020-11-01T00:00:00,18:08:00,CHOQUE,19.450713,-99.202262,DEPORTIVO PENSIL,MIGUEL HIDALGO,GLORIETA,BICICLETA,TAXI,NA,NA,SD,TIIDA,NA,NA,SD,BAJA,SD,BLANCO/ROSA,NA
2020-11-01T00:00:00,21:14:00,CHOQUE,19.300255,-99.071556,BA SAN ANTONIO,IZTAPALAPA,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,TIIDA,NA,NA,PC,BAJA,BLANCO,BLANCO,NA
2020-11-01T00:00:00,23:50:00,CHOQUE,19.44323,-99.13077,MORELOS,CUAUHTEMOC,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,SD,NA,NA,ERUM,BAJA,SD,SD,NA
2020-11-01T00:00:00,03:35:00,DERRAPADO,19.31234,-99.17065,AJUSCO,COYOACAN,CRUZ,MOTOCICLETA,NA,NA,NA,YAMAHA,NA,NA,NA,ERUM,MEDIA,BLANCO,NA,NA
2020-11-01T00:00:00,18:28:00,DERRAPADO,19.56214,-99.13837,SAN MIGUEL CUAUTEPEC EL ALTO,GUSTAVO A MADERO,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,BAJA,SD,NA,NA
2020-11-01T00:00:00,20:10:00,DERRAPADO,19.3385,-99.19263,LORETO,ALVARO OBREGON,Y,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-11-01T00:00:00,22:01:00,DERRAPADO,19.442077,-99.128886,MORELOS,CUAUHTEMOC,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,ERUM,BAJA,SD,NA,NA
2020-11-01T00:00:00,05:32:00,VOLCADURA,19.54425,-99.13864,CUAUTEPEC DE MADERO,GUSTAVO A MADERO,CRUZ,AUTOMOVIL,NA,NA,NA,SEAT IBIZA,NA,NA,NA,PC,BAJA,NEGRO,NA,NA
2020-11-02T00:00:00,20:09:00,ATROPELLADO,19.491144,-99.13571,LINDAVISTA,GUSTAVO A MADERO,CRUZ,METROBUS,NA,NA,NA,SD,NA,NA,NA,SD,MEDIA,ROJO,NA,NA
2020-11-02T00:00:00,11:14:00,CAIDA DE CICLISTA,19.3719,-99.20052,MOLINO DE ROSAS,ALVARO OBREGON,CRUZ,BICICLETA,AUTOMOVIL,NA,NA,SD,CHEVROLET,NA,NA,CRUZ ROJA,BAJA,SD,SD,NA
2020-11-02T00:00:00,15:09:00,CAIDA DE CICLISTA,19.422591,-99.154094,ROMA NTE,CUAUHTEMOC,CRUZ,BICICLETA,NA,NA,NA,SD,NA,NA,NA,SD,BAJA,SD,NA,NA
2020-11-02T00:00:00,00:39:00,CHOQUE,19.35715,-99.14375,PORTALES SUR,COYOACAN,GAZA,AUTOMOVIL,TAXI,NA,NA,VW,TIIDA,NA,NA,ERUM,BAJA,AZUL,BLANCO/ROSA,NA
2020-11-02T00:00:00,01:40:00,CHOQUE,19.38688,-99.14709,NIOS HEROES DE CHAPULTEPEC,BENITO JUAREZ,CRUZ,AUTOMOVIL,AUTOMOVIL,NA,NA,JETTA,SD,NA,NA,PC,BAJA,BLANCO,SD,NA
2020-11-02T00:00:00,11:26:00,CHOQUE,19.40442,-99.17842,ESCANDON,MIGUEL HIDALGO,CRUZ,BICICLETA,CAMION DE CARGA,NA,NA,SD,SD,NA,NA,CRUZ ROJA,BAJA,SD,BLANCO,NA
2020-11-02T00:00:00,15:57:00,CHOQUE,19.32901,-99.16031,PEDREGAL DE SANTO DOMINGO,COYOACAN,T,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,SD,NA,NA,ERUM,BAJA,SD,SD,NA
2020-11-02T00:00:00,18:22:00,CHOQUE,19.45097,-99.079,BOSQUE DE SAN JUAN DE ARAGON,GUSTAVO A MADERO,DESNIVEL,AUTOMOVIL,AUTOMOVIL,NA,NA,SEAT,TORNADO,NA,NA,CRUZ ROJA,BAJA,AZUL,BLANCO,NA
2020-11-02T00:00:00,19:47:00,CHOQUE,19.249483,-99.173592,SAN ANDRES TOTOLTEPEC,TLALPAN,RECTA,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,SD,NA,NA,ERUM,BAJA,SD,NEGRO,NA
2020-11-02T00:00:00,20:17:00,CHOQUE,19.42604,-99.16879,CUAUHTEMOC,CUAUHTEMOC,T,MOTOCICLETA,AUTOMOVIL,NA,NA,YAMAHA,AVEO,NA,NA,URGENCIAS BASICAS,BAJA,ROJO,BLANCO,NA
2020-11-02T00:00:00,01:25:00,DERRAPADO,19.304517,-99.239023,BARRANCA SECA,MAGDALENA CONTRERAS,RECTA,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,ERUM,MEDIA,SD,NA,NA
2020-11-02T00:00:00,03:29:00,DERRAPADO,19.4101,-99.17527,HIPODROMO,CUAUHTEMOC,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,SD,BAJA,SD,NA,NA
